Unnamed:_0,Wedding_Type,Place,Cost_of_Type,Clothes_Bride,Clothes_Groom,Photography,Decor,Decor_Category,Entertainment,Entertainment_Category,Giftsper_piece,Gifts_Category,Invitations_Cards,Cards_Category
3671,1,5,2771578,91880,83119,221766,199764,3,480151,0,3900,1,226,1
3672,5,8,6336194,750541,126558,299125,462228,1,338140,0,4579,2,974,2
3673,2,15,88120,18380,8288,94454,430964,1,259531,0,3532,1,386,1
3674,2,17,93520,30085,12381,283833,85484,3,425275,0,623,0,687,0
3675,7,18,6677198,682916,147851,261220,320596,0,442014,0,3013,1,139,1
3676,5,16,8740003,326542,423531,276708,444748,1,216831,3,1628,3,613,0
3677,4,18,6335922,188756,149781,281417,140140,3,26925,1,2655,1,236,1
3678,2,1,15383,27566,8323,108176,132799,3,228491,3,3203,1,435,1
3679,3,7,2258042,185883,32259,129755,432417,1,399358,0,772,0,738,0
3680,7,3,6063182,339697,426897,276395,256304,0,359720,0,3667,1,157,1
3682,1,18,3537759,83563,47894,191285,561844,1,356012,0,2452,1,146,1
3683,0,8,5852616,500780,299277,96334,429369,1,486517,0,1506,3,87,3
3684,0,9,3954079,519876,305584,31609,445935,1,147247,3,1319,3,351,1
3685,0,6,3282329,647576,218828,204823,105096,3,466828,0,1611,3,492,1
3686,1,5,3960528,56422,94744,166032,194226,3,428751,0,4004,2,709,0
3688,8,0,3389538,158448,131892,51147,258074,0,435049,0,3180,1,921,2
3689,1,12,3719256,58036,78456,260476,205465,0,164028,3,4895,2,244,1
3690,1,6,2153897,89024,84824,188275,328767,0,166958,3,1738,3,323,1
3691,0,11,4921355,582258,342963,57385,83408,3,265586,0,4493,2,469,1
3692,4,7,7844886,195047,109162,296418,194106,3,196274,3,1507,3,185,1
3693,1,5,2894806,82745,91717,93145,563448,1,226013,3,3704,1,410,1
3694,2,14,59501,20211,8262,49334,357536,0,456161,0,2691,1,203,1
3695,8,3,3119762,98419,84204,105355,128442,3,293144,0,2158,1,400,1
3696,8,12,1597275,162150,108799,194615,417439,1,264982,0,929,0,137,1
3697,1,17,2031423,61734,54834,162519,199262,3,481731,0,3325,1,646,0
3698,8,15,1845085,168387,94248,289812,187443,3,240136,3,1668,3,178,1
3699,1,16,2081683,80978,66321,197849,319779,0,142522,3,4091,2,446,1
3700,3,0,2961414,78387,50551,101438,221040,0,422569,0,4692,2,632,0
3701,2,7,25511,18562,8339,43286,389123,0,158857,3,4112,2,201,1
3702,1,12,3083379,73423,69593,232160,391506,0,33466,2,2169,1,664,0
3703,6,12,303812,71576,386963,183868,308411,0,444649,0,915,0,465,1
3704,3,10,3680792,160526,57808,38460,431173,1,287151,0,4708,2,140,1
3705,5,3,7238912,366788,453827,298591,222081,0,20563,1,4933,2,962,2
3706,8,13,2979793,85855,90047,122144,169924,3,412994,0,581,0,954,2
3707,4,1,4368774,156610,131212,273007,447005,1,433518,0,1811,3,370,1
3708,0,10,3928319,649789,331679,130655,422341,1,335683,0,664,0,369,1
3709,1,13,3469280,60530,63968,20519,198565,3,299874,0,1220,3,690,0
3710,7,0,5789103,731937,398857,242711,521236,1,227040,3,1983,3,509,0
3711,2,16,71872,16312,10684,156957,352518,0,475707,0,2300,1,201,1
3712,8,2,2892207,51265,130602,52022,278292,0,464316,0,846,0,823,2
3713,4,7,4768634,171443,120678,195755,339877,0,414491,0,3490,1,679,0
3714,4,10,4277230,181045,104828,155694,486940,1,458062,0,2618,1,877,2
3715,2,10,64667,16098,8506,41650,434654,1,224803,3,3580,1,561,0
3716,0,1,3502651,575064,315156,192121,310228,0,357232,0,1491,3,363,1
3717,3,1,3034523,152805,30077,140541,570692,1,492837,0,4534,2,150,1
3718,7,1,5866210,258656,172412,87554,385634,0,74525,2,1391,3,908,2
3719,0,3,5006435,530762,129332,236597,87592,3,333986,0,980,0,816,2
3720,3,8,2595112,160367,31572,96038,203631,0,251121,0,2822,1,499,1
3721,8,5,2104996,50988,102996,238125,360122,0,195443,3,3568,1,475,1
3722,7,18,8490222,760395,129407,150636,157099,3,170629,3,2344,1,453,1
3723,1,12,3504203,93055,79225,86098,330664,0,351641,0,1138,3,60,3
3724,3,6,3985557,176958,81793,139725,308744,0,425876,0,2660,1,812,2
3725,1,6,3325309,50018,70807,298000,219215,0,389727,0,769,0,76,3
3726,2,0,63503,16373,5623,171100,461740,1,145253,3,3424,1,260,1
3727,6,9,787492,74641,584919,80360,561240,1,257132,0,1219,3,282,1
3728,1,12,2250837,93990,81202,115314,60829,3,293782,0,1163,3,764,0
3729,0,5,4072550,529360,328106,124001,260241,0,414855,0,2392,1,903,2
3730,8,5,3102982,133672,111041,153576,439775,1,453166,0,2919,1,757,0
3731,8,8,3089126,114752,34918,62023,88920,3,336096,0,2138,1,212,1
3732,6,18,368406,80667,144737,166595,160100,3,40228,2,1411,3,716,0
3733,6,11,729624,96446,386729,80057,212620,0,326014,0,1035,3,121,1
3734,6,11,574057,63589,245860,202791,179958,3,142989,3,3801,1,929,2
3735,1,8,3781126,64997,47727,32964,451431,1,357362,0,2002,1,113,1
3736,5,16,6075105,429510,239567,197272,496325,1,66493,2,2202,1,617,0
3737,2,2,44600,24433,5030,38199,247070,0,448299,0,3752,1,264,1
3738,0,11,5763833,529575,345458,194138,529808,1,230335,3,4727,2,740,0
3739,4,5,7585950,164381,121897,74488,119527,3,341115,0,1651,3,416,1
3740,4,11,6387265,185596,80604,63453,236791,0,49419,2,2951,1,352,1
3741,8,4,2876382,107149,121964,89784,154863,3,373412,0,1786,3,741,0
3742,7,17,7323719,721365,573232,218136,423151,1,440455,0,1023,3,525,0
3743,8,16,2418304,159178,110842,297911,177251,3,246873,3,1638,3,271,1
3744,2,17,64406,20123,12209,152697,241483,0,230926,3,3446,1,454,1
3745,0,9,5247755,507364,270809,290663,270943,0,125967,3,2763,1,914,2
3746,7,11,5807404,295685,379552,201257,314547,0,293255,0,3344,1,246,1
3747,2,3,70071,15951,8480,268340,92399,3,449746,0,4815,2,491,1
3748,6,18,635947,73570,422680,21982,512197,1,218700,3,1384,3,380,1
3749,5,14,8662409,681942,212544,187759,298204,0,185130,3,2676,1,603,0
3750,7,6,5990826,586279,378611,194115,484062,1,292178,0,3478,1,456,1
3751,1,0,3601514,66103,89847,115842,488171,1,484328,0,2694,1,877,2
3752,2,12,63338,18220,10706,289251,233251,0,271118,0,4879,2,360,1
3753,0,18,3896778,554846,232091,262151,542301,1,136835,3,2087,1,926,2
3754,1,11,2993449,60863,48893,39796,504827,1,295545,0,4797,2,345,1
3756,6,13,833366,92660,352937,113188,569402,1,170527,3,2783,1,211,1
3757,2,4,57666,16766,5736,244187,70480,3,291847,0,645,0,661,0
3758,6,11,697123,58844,509236,219061,384871,0,254372,0,872,0,780,0
3759,2,4,50907,21008,9617,91178,96004,3,251111,0,2336,1,64,3
3760,0,5,5823253,513871,210424,217152,256235,0,394110,0,4864,2,372,1
3761,8,1,1558219,91126,109549,22401,534660,1,122593,3,3342,1,600,0
3762,8,4,2460160,134491,105787,274757,242057,0,397356,0,3310,1,271,1
3763,1,4,2935369,81324,82004,65445,197983,3,183758,3,4507,2,732,0
3764,8,12,1709184,197434,48595,118390,138990,3,494195,0,2930,1,880,2
3765,2,13,17885,24537,10679,110315,181734,3,30567,2,3139,1,841,2
3767,4,18,7007245,187590,94635,161972,241659,0,61407,2,4828,2,671,0
3768,8,6,3135454,130335,56261,111770,204699,0,143461,3,4453,2,896,2
3769,8,13,2008451,168165,38115,247244,515589,1,325472,0,1965,3,714,0
3770,7,18,7931303,831432,522132,27089,154731,3,191136,3,4140,2,335,1
3771,0,15,3248883,548501,213060,273373,405764,1,62695,2,1444,3,168,1
3772,2,6,94054,26626,11907,258703,178435,3,157267,3,3900,1,959,2
3773,7,16,6436842,830525,302583,123465,278681,0,81586,2,3032,1,251,1
3774,5,4,8384174,673894,579202,123520,596482,1,207208,3,1314,3,644,0
3775,0,8,4002991,575439,147312,289066,510062,1,42632,2,1780,3,98,3
3776,4,1,6939606,129460,96587,172382,86587,3,218399,3,899,0,359,1
3777,2,6,34851,28659,5023,36323,318538,0,353973,0,1525,3,413,1
3778,1,18,1808976,51136,57105,89070,568722,1,40706,2,3805,1,369,1
3779,4,2,6992802,131593,89439,165622,311026,0,375184,0,2672,1,644,0
3780,3,3,4082992,85415,37516,100118,505526,1,252797,0,4790,2,687,0
3781,7,16,6263760,306973,436461,97569,361994,0,228963,3,3426,1,547,0
3782,5,5,11814474,498077,365803,282741,70310,3,212546,3,4541,2,942,2
3783,7,11,8624689,395688,167474,152480,297487,0,398901,0,851,0,487,1
3784,1,12,2242538,59160,42826,276267,445406,1,55763,2,4840,2,779,0
3785,5,10,9170410,509261,568860,74552,220576,0,259555,0,4735,2,870,2
3786,0,15,3883096,605413,198829,90317,218475,0,385574,0,3786,1,326,1
3787,2,18,85727,15101,5525,279554,399390,0,149556,3,759,0,800,2
3788,6,18,904364,58258,131800,51196,65813,3,178447,3,1082,3,570,0
3789,6,16,625774,91183,152853,161464,61182,3,135906,3,2944,1,92,3
3790,4,11,5543005,202937,142606,283467,570275,1,245895,3,1869,3,954,2
3791,0,10,3365235,702636,139835,282044,275535,0,56421,2,2359,1,445,1
3792,4,5,7306176,105190,100628,295119,161053,3,276064,0,3799,1,66,3
3793,5,4,10905877,805966,462355,156194,324436,0,66106,2,1730,3,532,0
3794,0,8,4076543,680433,258478,118237,500596,1,168889,3,3126,1,140,1
3795,2,19,28659,25306,10354,225081,325073,0,342111,0,4527,2,748,0
3796,4,4,7488326,222690,119436,221828,301851,0,459897,0,4779,2,798,0
3797,8,1,2425855,130501,29944,98904,297561,0,319932,0,2239,1,506,0
3798,2,2,62307,26412,10778,117670,354806,0,136274,3,3917,1,111,1
3799,3,10,2932149,111074,31481,233757,85726,3,266795,0,1534,3,75,3
3800,8,12,1631205,133690,85449,59353,499790,1,228291,3,2509,1,998,2
3801,2,10,90735,26865,8324,40003,181503,3,155608,3,3317,1,321,1
3802,0,12,3879452,646047,161722,84107,199598,3,80798,2,2578,1,668,0
3803,7,6,6643602,280441,338146,177747,79362,3,72482,2,520,0,878,2
3804,5,16,7134639,491537,213843,284953,367228,0,381726,0,4977,2,889,2
3807,1,10,2497029,94629,41871,191451,556370,1,124686,3,4275,2,661,0
3808,3,8,4771375,157955,61336,248819,518718,1,131722,3,2496,1,646,0
3809,4,14,5792542,129126,125943,56490,503989,1,488907,0,2961,1,737,0
3810,5,15,7512695,228413,253110,215580,221820,0,47767,2,3734,1,591,0
3811,4,15,5190806,131462,100462,169108,135607,3,331309,0,3777,1,100,1
3812,7,15,5414004,357938,225560,249555,524008,1,150293,3,1322,3,872,2
3813,3,15,4511813,135244,98470,88000,80433,3,461384,0,2178,1,486,1
3814,4,5,5586063,244326,98313,32778,449272,1,390409,0,2797,1,548,0
3815,2,9,76973,21573,11604,104943,263264,0,72768,2,1499,3,134,1
3816,2,19,64641,22613,5294,150188,137039,3,264058,0,4572,2,802,2
3817,5,11,10616852,474922,317703,290904,565833,1,402736,0,3641,1,256,1
3818,8,3,3374456,186131,111146,296215,63742,3,294799,0,2900,1,51,3
3819,5,13,8766533,292855,349712,120184,300704,0,112618,3,3652,1,724,0
3820,0,10,4753079,535848,176066,173466,79302,3,432217,0,4562,2,283,1
3821,5,7,11586431,720084,520830,276475,513843,1,134476,3,701,0,804,2
3822,5,12,6787699,184843,355186,174749,86269,3,97257,2,903,0,172,1
3823,0,14,3939005,626205,236332,281115,321103,0,405700,0,3147,1,899,2
3824,4,4,4451658,209518,104029,72713,118332,3,242437,3,2406,1,245,1
3825,1,5,2990155,65691,55117,245488,466256,1,48369,2,2617,1,784,0
3826,3,9,4005991,75321,73698,251750,63733,3,284067,0,2818,1,418,1
3827,5,16,10506496,201354,163647,41652,446298,1,441194,0,3665,1,254,1
3828,2,12,32796,18757,10452,283006,215079,0,493342,0,3286,1,707,0
3829,7,6,7567980,365744,464822,170896,452483,1,308934,0,4532,2,195,1
3830,0,9,5105204,631410,278705,299295,154125,3,60468,2,2414,1,575,0
3831,5,6,9740959,985621,70660,125870,134578,3,377533,0,2125,1,815,2
3832,7,2,6299628,869511,501952,133053,480601,1,374227,0,2891,1,612,0
3833,8,8,2593160,134040,73997,283716,241697,0,70917,2,1710,3,946,2
3835,1,16,1693254,76586,33250,110185,439093,1,253733,0,2103,1,265,1
3836,5,1,11560775,116877,186967,130928,330130,0,438457,0,1885,3,115,1
3837,6,7,409699,84077,56542,52489,438624,1,434728,0,841,0,646,0
3838,7,12,7567494,540654,484013,209192,83958,3,397523,0,2175,1,689,0
3839,6,13,437168,60706,38643,185071,306991,0,206057,3,2280,1,121,1
3840,0,2,4424947,673523,153392,269272,274839,0,148049,3,4487,2,693,0
3841,6,8,550344,88454,481662,217246,413112,1,482200,0,3932,1,376,1
3842,6,1,966067,61204,434397,274988,471958,1,452517,0,1277,3,501,0
3843,7,19,6899916,447982,359840,272301,288058,0,67264,2,1172,3,914,2
3844,8,16,2825341,98995,126417,205293,357927,0,290494,0,2372,1,873,2
3845,4,9,3885499,138932,101487,182435,136599,3,370368,0,858,0,351,1
3846,3,11,4773526,120048,84146,48255,455316,1,139646,3,4920,2,744,0
3847,0,3,3119009,694005,145235,62073,209514,0,276333,0,1241,3,204,1
3848,4,6,4494161,134726,131512,29807,270282,0,158066,3,2828,1,534,0
3849,4,17,5088461,226948,97787,65814,104986,3,399827,0,2365,1,560,0
3850,6,2,752915,81183,41744,147904,115130,3,241294,3,3595,1,790,0
3851,5,9,6727960,775097,392576,143090,441571,1,84596,2,516,0,605,0
3852,5,13,11322097,712748,441513,47246,539900,1,329247,0,2328,1,579,0
3853,3,16,3659293,183235,63821,209903,388551,0,248436,3,2738,1,375,1
3854,1,3,2162843,74013,52031,249548,436722,1,68427,2,2628,1,162,1
3855,0,15,5880866,681731,387596,22458,425694,1,177492,3,3208,1,155,1
3857,2,11,88767,22581,6359,90612,333785,0,34633,2,3722,1,132,1
3858,8,16,2872801,147560,96041,94859,459322,1,346865,0,3377,1,108,1
3859,3,19,4247320,98818,28807,279885,222412,0,359056,0,2759,1,317,1
3860,4,16,5570893,160288,91148,226494,497291,1,214752,3,1868,3,588,0
3861,3,1,3679382,121700,62309,33101,566481,1,70265,2,3467,1,966,2
3862,6,19,421682,67669,167503,263974,212015,0,34892,2,2411,1,296,1
3863,8,16,3373987,103848,136061,297551,244617,0,61495,2,687,0,290,1
3864,7,4,8097611,580289,322738,270777,515393,1,231958,3,3071,1,956,2
3865,0,8,4317200,517746,163654,128119,249619,0,350722,0,2077,1,190,1
3866,0,11,5336435,524563,399892,20066,65704,3,352803,0,2896,1,713,0
3867,0,0,3216299,523438,208735,100281,239454,0,337076,0,1371,3,724,0
3868,4,0,5521130,174360,136944,143087,162715,3,414951,0,3478,1,885,2
3869,1,1,2493224,87490,34044,142972,182292,3,25429,1,1951,3,407,1
3870,0,0,3473911,689087,143245,268552,216975,0,490544,0,2869,1,734,0
3871,6,0,828355,99625,506980,104841,441917,1,162691,3,3284,1,825,2
3872,5,12,5955979,210958,537800,81572,356674,0,477395,0,2804,1,327,1
3874,0,2,5857804,683999,222023,24600,569286,1,20844,1,2280,1,577,0
3875,7,11,6086261,653811,233798,67557,237281,0,172932,3,2629,1,710,0
3876,2,10,79815,25759,7776,175302,593296,1,227869,3,4888,2,605,0
3877,2,7,48536,18122,8399,77060,245601,0,25010,1,2749,1,173,1
3878,5,10,8066509,100557,632597,73787,428560,1,270373,0,995,0,747,0
3879,0,4,5067539,640508,171621,62295,451624,1,330841,0,4040,2,634,0
3880,7,9,8758762,563224,532523,267101,497151,1,74216,2,1346,3,967,2
3881,5,17,7059556,386844,621613,111363,176917,3,248410,3,4160,2,488,1
3882,1,7,2390719,73458,63590,278261,284573,0,415080,0,3028,1,318,1
3883,1,12,2913179,76742,74364,283874,57853,2,175964,3,3008,1,839,2
3884,8,13,2189841,143981,127547,151580,533341,1,438316,0,732,0,233,1
3885,5,7,10846792,148684,278852,277459,575503,1,391627,0,4000,2,437,1
3886,0,9,3245585,680950,214849,21661,415425,1,164371,3,3407,1,682,0
3887,7,7,6375808,201474,245498,28498,458227,1,138260,3,3537,1,321,1
3888,7,16,7613191,429684,154493,295630,258833,0,408020,0,1870,3,502,0
3889,0,9,5813465,529908,353326,125018,454629,1,194190,3,2769,1,480,1
3890,4,0,4360657,136875,101491,87086,577956,1,497798,0,905,0,608,0
3891,4,9,7292434,200789,117258,108706,386552,0,370665,0,2588,1,357,1
3892,2,5,59349,29642,8352,132158,490294,1,391500,0,4875,2,503,0
3893,3,19,3275192,75632,79387,264027,549765,1,461162,0,4550,2,443,1
3894,8,3,2654572,148712,44585,173118,560969,1,47237,2,2522,1,667,0
3895,6,10,951192,78125,580492,152322,250798,0,190402,3,2402,1,955,2
3896,2,18,55226,21146,9394,86807,172666,3,333917,0,1283,3,377,1
3897,6,17,894359,91120,183480,282600,306162,0,177962,3,4206,2,249,1
3898,1,2,2352257,85588,73673,138566,122573,3,50311,2,749,0,942,2
3899,4,19,7492012,232250,118373,153724,391383,0,356013,0,4186,2,734,0
3900,2,8,38634,21833,9936,155830,308630,0,208882,3,526,0,547,0
3901,2,11,52017,28082,6063,147041,213880,0,304259,0,1031,3,815,2
3902,8,11,3000438,104350,145402,216965,85530,3,422759,0,3901,1,963,2
3903,5,9,10295517,164764,73944,68701,519443,1,324958,0,4196,2,51,3
3904,1,18,1727748,93908,39653,121518,79664,3,388158,0,1587,3,531,0
3905,8,3,1522924,117057,129210,212853,562948,1,254246,0,4278,2,873,2
3906,1,6,2036312,59471,83236,98385,361146,0,92780,2,573,0,255,1
3907,4,6,7773348,245580,97473,30945,578759,1,475871,0,3234,1,288,1
3908,7,7,6685678,840977,378029,244209,548963,1,447636,0,682,0,218,1
3909,1,2,3317387,64814,76728,34767,118250,3,259728,0,4856,2,933,2
3910,7,16,8648889,486050,515762,36827,83859,3,431777,0,4938,2,972,2
3911,5,13,10300723,358017,82148,283529,478067,1,410829,0,3606,1,589,0
3912,4,1,5363908,167251,77951,271266,124091,3,492466,0,4056,2,797,0
3913,5,12,9513567,683777,110513,24220,260899,0,443093,0,4068,2,976,2
3914,7,4,8706446,708488,345111,282753,109526,3,361685,0,4564,2,819,2
3915,2,14,35298,17646,9332,125824,476312,1,426872,0,704,0,761,0
3916,5,3,8986821,583491,492524,34846,52151,2,237534,3,910,0,137,1
3917,3,19,3787113,189755,68288,269412,435186,1,290267,0,4092,2,565,0
3918,1,0,1518512,81774,38607,23394,117467,3,94859,2,992,0,864,2
3919,4,4,6898864,220761,137940,53683,408472,1,162204,3,2010,1,248,1
3920,1,0,2076857,94401,56528,271807,530901,1,138044,3,4518,2,700,0
3921,3,4,2835091,139656,97274,275350,308405,0,414708,0,3740,1,236,1
3922,8,15,2025856,102852,88590,264697,347819,0,279544,0,4185,2,129,1
3923,7,4,7022773,442324,246723,214775,372981,0,85839,2,3957,1,143,1
3925,7,6,7016409,649545,117267,298906,596052,1,254439,0,1499,3,534,0
3926,7,11,8838450,430274,319749,175580,145550,3,191455,3,3826,1,373,1
3927,8,0,2428498,77915,76471,36658,102161,3,306863,0,4468,2,819,2
3928,8,5,3334630,103050,125695,53573,542952,1,274347,0,3444,1,878,2
3929,3,10,2386046,102595,41646,272357,398859,0,392912,0,2476,1,87,3
3930,1,16,2353401,53181,91879,279505,253171,0,412338,0,3995,1,312,1
3931,2,1,70636,20072,11446,125731,419673,1,193839,3,4246,2,351,1
3932,7,11,7235756,249408,122547,209754,229704,0,248740,3,1287,3,585,0
3933,1,4,1980658,69346,88001,128129,545396,1,248589,3,3565,1,725,0
3934,6,18,769783,56280,346333,264370,96368,3,191077,3,881,0,873,2
3935,7,16,8622265,688241,328105,260358,69391,3,123546,3,3946,1,769,0
3936,0,3,3101277,677363,235186,284204,325872,0,92274,2,1221,3,999,2
3937,4,2,7701640,216563,135793,174588,160712,3,197339,3,571,0,759,0
3938,1,7,3718423,54509,87302,85740,145506,3,430828,0,2329,1,207,1
3939,1,19,2613791,91435,34043,190006,428942,1,321489,0,796,0,151,1
3940,4,16,6148580,208144,148388,280462,559765,1,443284,0,1537,3,526,0
3941,4,12,7030097,184445,105438,152522,599343,1,243326,3,1149,3,570,0
3943,4,19,3505674,110351,147705,31096,308816,0,29924,1,1255,3,279,1
3944,3,18,4858582,176153,61309,124161,123820,3,197972,3,1687,3,416,1
3945,8,9,2555329,154395,80682,272952,411450,1,146861,3,1086,3,472,1
3946,8,10,2165916,129868,71848,247536,402485,1,270873,0,1066,3,566,0
3947,8,4,1950804,88722,101722,56840,59280,2,82563,2,1815,3,806,2
3948,1,10,1569113,83861,87506,264263,457549,1,497593,0,3910,1,422,1
3949,7,6,8408949,605061,430163,109303,205414,0,396771,0,1255,3,161,1
3950,6,14,933728,90761,331867,116836,428286,1,236187,3,2223,1,105,1
3951,5,16,9212541,489734,191370,244626,200976,0,127845,3,4988,2,411,1
3952,8,16,2220346,191112,123632,108828,172560,3,27058,1,4545,2,985,2
3953,0,0,3460512,609677,130222,174365,207444,0,304664,0,1328,3,773,0
3954,4,19,6355802,191759,112578,250546,199465,3,488987,0,4299,2,173,1
3955,2,1,45579,16575,5520,125928,189598,3,36541,2,3711,1,285,1
3956,1,14,1526766,59944,42510,160636,335257,0,37339,2,3768,1,148,1
3957,4,9,7841697,124643,122563,210821,455333,1,179377,3,2639,1,640,0
3958,0,5,4685069,609378,226516,192504,235010,0,301132,0,1103,3,888,2
3960,6,12,255397,56850,417909,261539,594728,1,410331,0,4876,2,271,1
3961,7,4,8832600,809991,412792,264015,406229,1,227183,3,1711,3,370,1
3962,7,12,6419800,321858,273556,202517,430341,1,332491,0,4843,2,898,2
3963,4,16,6054454,143695,149821,52425,430996,1,215695,3,2577,1,441,1
3964,7,12,7215441,371442,256150,175810,221147,0,173760,3,2432,1,291,1
3965,6,13,512223,52584,301379,296786,428561,1,138610,3,2277,1,406,1
3966,8,4,3371782,172721,49992,252340,489886,1,66086,2,538,0,221,1
3967,2,18,55030,24006,8435,63269,387827,0,182022,3,2962,1,64,3
3968,4,4,4755142,229977,106714,293273,185109,3,416141,0,802,0,965,2
3969,3,17,3856974,179203,39134,153500,487973,1,175528,3,978,0,262,1
3970,0,9,3744012,648077,399369,229920,451629,1,254741,0,4777,2,602,0
3971,8,19,3085434,56090,32656,34222,457351,1,414576,0,2688,1,515,0
3972,0,17,5242272,557238,301495,279566,575496,1,47038,2,4432,2,263,1
3973,6,3,758884,86050,47576,179499,537400,1,494222,0,2338,1,764,0
3974,6,9,902875,76335,292822,219188,362478,0,388991,0,543,0,839,2
3975,8,13,3010747,122604,36203,266920,328250,0,126273,3,2207,1,736,0
3976,2,8,90831,29810,11225,241326,493446,1,27730,1,4747,2,604,0
3977,8,8,3392881,88075,68297,229168,85586,3,362446,0,3240,1,953,2
3978,1,6,3348203,75541,71825,240859,521717,1,92032,2,2494,1,892,2
3979,6,8,699206,92593,398827,297088,55328,2,139301,3,2098,1,511,0
3980,8,5,2501960,171217,144801,262356,126930,3,129701,3,3307,1,418,1
